2.04641, 5.38212, 7.83239, 2.99786, -1.22522, 3.41513, 5.95419, 7.42491, 6.23279, -0.345691, 
2.17364, 5.82014, 7.87896, 1.95343, -1.26374, 3.41073, 6.64358, 7.74406, 5.15058, -0.835482, 
2.26341, 6.2877, 7.77516, 0.861359, -1.19983, 3.36107, 7.33017, 7.91712, 3.86806, -1.18956, 
2.29169, 6.78685, 7.48347, -0.297205, -1.02001, 3.27955, 8.02207, 7.8822, 2.35742, -1.37899, 
2.26101, 7.1803, 7.09458, -1.22058, -0.793701, 3.21392, 8.54949, 7.64434, 1.05385, -1.37931, 
2.1967, 7.53655, 6.57563, -2.07519, -0.516587, 3.17543, 9.02256, 7.19225, -0.223101, -1.24434, 
2.13448, 7.80636, 6.02752, -2.73771, -0.255809, 3.1812, 9.38274, 6.61811, -1.2532, -1.03712, 
2.08773, 8.03663, 5.39729, -3.3112, 0.00171016, 3.23416, 9.69256, 5.87648, -2.16579, -0.775001, 
2.07473, 8.2423, 4.63257, -3.82022, 0.250956, 3.34912, 9.96737, 4.89588, -2.98073, -0.470211, 
2.11691, 8.41453, 3.73765, -4.22538, 0.452771, 3.53168, 10.184, 3.67554, -3.61349, -0.175066, 
2.2202, 8.54688, 2.72494, -4.49312, 0.565646, 3.77024, 10.3168, 2.24427, -3.9892, 0.0464001, 
2.36062, 8.63047, 1.66589, -4.59424, 0.559132, 4.02254, 10.3411, 0.733931, -4.05379, 0.139544, 
2.47795, 8.6626, 0.8009, -4.55301, 0.466918, 4.20933, 10.2774, -0.48315, -3.88136, 0.119188, 
2.58183, 8.66366, -0.0542348, -4.40151, 0.306874, 4.36169, 10.1405, -1.65184, -3.51817, 0.0318199, 
2.66292, 8.63448, -0.878441, -4.14008, 0.0961617, 4.46658, 9.93672, -2.72842, -2.98102, -0.091354, 
2.72276, 8.57304, -1.68392, -3.75241, -0.152917, 4.51938, 9.664, -3.71445, -2.26139, -0.215579, 
2.7687, 8.47412, -2.45676, -3.21817, -0.417121, 4.5153, 9.32324, -4.57584, -1.3583, -0.291557, 
2.81653, 8.33453, -3.14798, -2.54378, -0.6515, 4.46004, 8.93333, -5.24607, -0.325035, -0.257713, 
2.88566, 8.1561, -3.70783, -1.77579, -0.805921, 4.37714, 8.52738, -5.6828, 0.733933, -0.0719795, 
2.99119, 7.93432, -4.13222, -0.947385, -0.851201, 4.29385, 8.11834, -5.90533, 1.75446, 0.280868, 
3.13738, 7.6622, -4.42555, -0.096391, -0.769417, 4.23402, 7.71211, -5.94618, 2.68307, 0.79596, 
3.31733, 7.3314, -4.59874, 0.738249, -0.554085, 4.21386, 7.30831, -5.84478, 3.48138, 1.45317, 
3.51546, 6.93391, -4.66717, 1.52011, -0.208899, 4.24009, 6.90186, -5.64193, 4.12725, 2.2229, 
3.72799, 6.41698, -4.64306, 2.2776, 0.302266, 4.3186, 6.44549, -5.34894, 4.65, 3.15218, 
3.91972, 5.75947, -4.52727, 2.95037, 0.985489, 4.44687, 5.9238, -4.9946, 5.00726, 4.21072, 
4.03674, 5.00853, -4.34481, 3.45079, 1.76809, 4.59567, 5.35819, -4.63905, 5.16811, 5.27429, 
4.04645, 4.14498, -4.10651, 3.78537, 2.65131, 4.74277, 4.70518, -4.2914, 5.15424, 6.34552, 
3.90506, 3.1862, -3.82223, 3.94037, 3.6094, 4.85428, 3.93691, -3.96335, 4.96852, 7.38773, 
3.60141, 2.24732, -3.5234, 3.91793, 4.53673, 4.88749, 3.09825, -3.67708, 4.64083, 8.29143, 
3.15455, 1.3943, -3.2232, 3.75862, 5.39215, 4.81763, 2.20954, -3.42019, 4.20364, 9.03238, 
2.69413, 0.780018, -2.97478, 3.54882, 6.04069, 4.66547, 1.44059, -3.21196, 3.76999, 9.52741, 
2.19727, 0.292345, -2.73707, 3.29811, 6.60687, 4.42385, 0.68682, -3.00175, 3.3004, 9.90308, 
1.70316, -0.0589674, -2.5122, 3.02909, 7.08736, 4.09465, -0.0227012, -2.78187, 2.81587, 10.1707, 
1.24817, -0.277903, -2.29986, 2.76012, 7.48408, 3.68545, -0.659915, -2.54894, 2.33742, 10.3469, 
0.907055, -0.372443, -2.12359, 2.5373, 7.76536, 3.27439, -1.13635, -2.33676, 1.94177, 10.4404, 
0.630228, -0.393476, -1.95275, 2.33195, 7.99298, 2.82322, -1.52787, -2.11913, 1.57676, 10.4913, 
0.424189, -0.358376, -1.78505, 2.14894, 8.173, 2.34437, -1.82667, -1.90103, 1.25102, 10.5109, 
0.2897, -0.284967, -1.61865, 1.99153, 8.31169, 1.85102, -2.02925, -1.68796, 0.970235, 10.5086, 
0.221376, -0.185993, -1.44577, 1.85706, 8.41853, 1.33663, -2.13834, -1.47707, 0.728811, 10.4906, 
0.218505, -0.0759343, -1.26571, 1.74982, 8.49573, 0.814918, -2.14653, -1.27359, 0.532456, 10.4615, 
0.272509, 0.0268145, -1.08579, 1.67585, 8.54413, 0.320648, -2.05555, -1.08835, 0.389465, 10.4262, 
0.368885, 0.111591, -0.906864, 1.63435, 8.5685, -0.134328, -1.87619, -0.920704, 0.295755, 10.3876, 
0.500216, 0.174409, -0.719898, 1.62437, 8.57217, -0.56215, -1.60436, -0.759145, 0.245168, 10.3455, 
0.652187, 0.207314, -0.527107, 1.64945, 8.55495, -0.944069, -1.24528, -0.600525, 0.240202, 10.3013, 
0.808618, 0.206425, -0.327921, 1.71329, 8.51591, -1.2674, -0.804211, -0.436075, 0.283462, 10.2561, 
0.948777, 0.171947, -0.122623, 1.82021, 8.4532, -1.51796, -0.292635, -0.254867, 0.379516, 10.2113, 
1.04812, 0.110346, 0.0880361, 1.97457, 8.36444, -1.68408, 0.270926, -0.04423, 0.534479, 10.1681, 
1.08059, 0.0396254, 0.291964, 2.16859, 8.25361, -1.75839, 0.831845, 0.19495, 0.742753, 10.1288, 
1.03479, -0.0212794, 0.488996, 2.39927, 8.12153, -1.75549, 1.36868, 0.468774, 1.00349, 10.0906, 
0.904985, -0.0530692, 0.679172, 2.66307, 7.96895, -1.69282, 1.86575, 0.78084, 1.31602, 10.0474, 
0.691079, -0.0375034, 0.863585, 2.95573, 7.7965, -1.58889, 2.31331, 1.13329, 1.67948, 9.98896, 
0.398525, 0.0411941, 1.04568, 3.27235, 7.60442, -1.46154, 2.70711, 1.52788, 2.09249, 9.90018, 
0.0155468, 0.206069, 1.24386, 3.62763, 7.3791, -1.31888, 3.06539, 1.99351, 2.58061, 9.7506, 
-0.460431, 0.484789, 1.48055, 4.0275, 7.10732, -1.17308, 3.38909, 2.55491, 3.15955, 9.49073, 
-0.971777, 0.862262, 1.76687, 4.43847, 6.79745, -1.04907, 3.65523, 3.18287, 3.78005, 9.08464, 
-1.48229, 1.31376, 2.13438, 4.85403, 6.4346, -0.955076, 3.8716, 3.88174, 4.41755, 8.48409, 
-1.95253, 1.79321, 2.6126, 5.26521, 5.99621, -0.893395, 4.04426, 4.65257, 5.03066, 7.64499, 
-2.35415, 2.25035, 3.24265, 5.67059, 5.43098, -0.858774, 4.18038, 5.52096, 5.57282, 6.49368, 
-2.62493, 2.58665, 3.99901, 6.02775, 4.72053, -0.840472, 4.27269, 6.43925, 5.9245, 5.06359, 
-2.72427, 2.72706, 4.70896, 6.26646, 3.98401, -0.821055, 4.31562, 7.23202, 5.98934, 3.67464, 
-2.69944, 2.72262, 5.35411, 6.40663, 3.22519, -0.785781, 4.32694, 7.91753, 5.8074, 2.37368, 
-2.57101, 2.60511, 5.97261, 6.4602, 2.38413, -0.720508, 4.31716, 8.55155, 5.36492, 1.10106, 
-2.40966, 2.45173, 6.4194, 6.43185, 1.68181, -0.64153, 4.30057, 8.99349, 4.82768, 0.183506, 
-2.20433, 2.25738, 6.83571, 6.3297, 0.931249, -0.530278, 4.28301, 9.38466, 4.10065, -0.640124, 
-1.98449, 2.05004, 7.19652, 6.1492, 0.183139, -0.390206, 4.27495, 9.69219, 3.22742, -1.28348, 
-1.77399, 1.8484, 7.50209, 5.88838, -0.540196, -0.226274, 4.2871, 9.90651, 2.24514, -1.71263, 
-1.5803, 1.65367, 7.77149, 5.52329, -1.26, -0.0360869, 4.33315, 10.0256, 1.13073, -1.91287, 
-1.42618, 1.48652, 7.99028, 5.0729, -1.90715, 0.154344, 4.421, 10.029, 0.00465652, -1.84485, 
-1.31885, 1.36618, 8.14467, 4.62089, -2.39617, 0.304538, 4.53223, 9.93889, -0.933964, -1.58092, 
-1.22077, 1.2698, 8.27137, 4.11887, -2.81174, 0.427664, 4.67262, 9.76525, -1.80356, -1.1481, 
-1.09905, 1.19442, 8.38368, 3.51703, -3.17969, 0.518234, 4.85216, 9.48309, -2.65024, -0.509762, 
-0.918492, 1.15579, 8.47741, 2.82234, -3.46685, 0.549611, 5.0588, 9.08384, -3.4045, 0.316172, 
-0.655577, 1.16966, 8.54564, 2.09654, -3.63602, 0.504451, 5.25708, 8.6076, -3.9752, 1.21593, 
-0.288625, 1.24199, 8.5891, 1.35335, -3.68487, 0.384234, 5.42619, 8.08128, -4.36312, 2.12186, 
0.210593, 1.38024, 8.60455, 0.578899, -3.60561, 0.192004, 5.55381, 7.5146, -4.58801, 3.00502, 
0.825674, 1.57858, 8.58107, -0.182681, -3.39154, -0.0471381, 5.62399, 6.95873, -4.65842, 3.78212, 
1.54113, 1.82784, 8.50473, -0.912211, -3.04287, -0.303004, 5.63802, 6.4402, -4.60556, 4.42332, 
2.33538, 2.1157, 8.35802, -1.58828, -2.56593, -0.540241, 5.60679, 5.97621, -4.46062, 4.91701, 
3.18471, 2.4277, 8.12228, -2.1889, -1.97655, -0.722251, 5.54826, 5.57326, -4.25197, 5.26596, 
4.11996, 2.76654, 7.75636, -2.7215, -1.25898, -0.817906, 5.47976, 5.20863, -3.98804, 5.49169, 
5.06557, 3.09068, 7.25794, -3.12976, -0.490879, -0.783807, 5.42745, 4.89539, -3.70356, 5.58925, 
5.99863, 3.3727, 6.62399, -3.40594, 0.27434, -0.603936, 5.40759, 4.61407, -3.41753, 5.5813, 
6.89831, 3.58162, 5.86528, -3.55255, 0.98329, -0.278435, 5.42647, 4.34253, -3.1443, 5.48939, 
7.74529, 3.6856, 5.00834, -3.58096, 1.59138, 0.17737, 5.48041, 4.05859, -2.89366, 5.33224, 
8.52163, 3.65684, 4.09512, -3.50884, 2.06964, 0.736534, 5.55814, 3.7422, -2.67072, 5.12507, 
9.21132, 3.47759, 3.1798, -3.35751, 2.40779, 1.36568, 5.64428, 3.37729, -2.47579, 4.87981, 
9.80144, 3.14583, 2.32259, -3.14971, 2.61334, 2.03052, 5.72225, 2.95327, -2.30472, 4.60586, 
10.2838, 2.67861, 1.58126, -2.9076, 2.70712, 2.70053, 5.77586, 2.46618, -2.14951, 4.31126, 
10.6561, 2.11144, 1.00243, -2.65046, 2.71725, 3.35179, 5.78984, 1.91924, -1.99944, 4.00406, 
10.8889, 1.58778, 0.660381, -2.43078, 2.68214, 3.87757, 5.75984, 1.41533, -1.86712, 3.74022, 
11.0513, 1.06098, 0.461762, -2.21459, 2.62437, 4.37152, 5.68261, 0.885596, -1.72293, 3.48094, 
11.1519, 0.563566, 0.400895, -2.00212, 2.5578, 4.83006, 5.55069, 0.342812, -1.56133, 3.23446, 
11.2004, 0.123262, 0.462664, -1.79031, 2.49355, 5.2515, 5.35787, -0.198205, -1.37919, 3.0101, 
11.207, -0.239661, 0.625083, -1.57413, 2.44022, 5.63533, 5.09961, -0.721578, -1.17661, 2.81767, 
11.1812, -0.513787, 0.862322, -1.34829, 2.40428, 5.98162, 4.77354, -1.21144, -0.957425, 2.66646, 
11.1312, -0.696605, 1.14775, -1.10857, 2.39034, 6.29053, 4.37975, -1.65294, -0.72911, 2.56413, 
11.0638, -0.793415, 1.45657, -0.852611, 2.40149, 6.56196, 3.92097, -2.0331, -0.502119, 2.51535, 
10.9771, -0.814357, 1.79302, -0.556831, 2.44387, 6.81273, 3.35727, -2.36329, -0.27196, 2.52376, 
10.8812, -0.766575, 2.1121, -0.243206, 2.51858, 7.01678, 2.73375, -2.59909, -0.0729285, 2.5911, 
10.7802, -0.670454, 2.40067, 0.0855545, 2.62537, 7.17081, 2.06354, -2.73371, 0.0823978, 2.70708, 
10.6783, -0.544991, 2.65194, 0.426603, 2.76315, 7.27023, 1.36245, -2.76327, 0.186688, 2.85737, 
10.5747, -0.398839, 2.87367, 0.795195, 2.939, 7.30947, 0.613204, -2.68017, 0.241003, 3.03459, 
10.4646, -0.22766, 3.07972, 1.2338, 3.17869, 7.26159, -0.242953, -2.44111, 0.245274, 3.24322, 
10.3701, -0.0661206, 3.23813, 1.68398, 3.4504, 7.10159, -1.0525, -2.05997, 0.213457, 3.4386, 
10.3019, 0.0617157, 3.34422, 2.08633, 3.7061, 6.86138, -1.69452, -1.62825, 0.185741, 3.59371, 
10.2456, 0.174279, 3.42658, 2.49775, 3.96993, 6.52145, -2.25639, -1.12728, 0.186567, 3.73896, 
10.1946, 0.27256, 3.49391, 2.93971, 4.24328, 6.05425, -2.74478, -0.558333, 0.245028, 3.8925, 
10.1346, 0.354221, 3.55646, 3.46738, 4.5354, 5.36985, -3.17058, 0.109047, 0.414729, 4.09405, 
10.0564, 0.389054, 3.61218, 4.00723, 4.76874, 4.54836, -3.43926, 0.720447, 0.707948, 4.34451, 
9.95833, 0.371396, 3.66226, 4.47315, 4.89375, 3.76336, -3.54941, 1.15388, 1.05062, 4.61115, 
9.81234, 0.301399, 3.72151, 4.94446, 4.92697, 2.92214, -3.56047, 1.4837, 1.46666, 4.9367, 
9.59767, 0.172321, 3.79481, 5.41849, 4.84524, 2.05517, -3.48337, 1.69846, 1.93733, 5.32499, 
9.29059, -0.0192483, 3.88442, 5.8914, 4.62801, 1.19888, -3.33087, 1.79974, 2.44075, 5.77481, 
8.86531, -0.271777, 3.9886, 6.35756, 4.26015, 0.394056, -3.1182, 1.80107, 2.95501, 6.27911, 
8.25393, -0.598098, 4.10712, 6.8369, 3.69671, -0.357546, -2.84657, 1.71806, 3.49225, 6.85941, 
7.54396, -0.925443, 4.20666, 7.24147, 3.04707, -0.899578, -2.5841, 1.59587, 3.95088, 7.39645, 
6.66564, -1.26324, 4.28183, 7.6101, 2.2803, -1.28443, -2.3237, 1.45247, 4.37932, 7.92221, 
5.55365, -1.59802, 4.31186, 7.94506, 1.38314, -1.4935, -2.06981, 1.29962, 4.79371, 8.42824, 
4.45457, -1.83722, 4.27996, 8.17796, 0.580868, -1.50053, -1.87688, 1.17914, 5.11878, 8.7922, 
3.24325, -2.00146, 4.18415, 8.35267, -0.206424, -1.34785, -1.70689, 1.07587, 5.4168, 9.06252, 
2.09232, -2.06186, 4.04341, 8.45658, -0.861086, -1.08451, -1.56804, 1.00187, 5.66218, 9.20451, 
0.909196, -2.02322, 3.85845, 8.51156, -1.4388, -0.716333, -1.43166, 0.947821, 5.89002, 9.23697, 
-0.361107, -1.85861, 3.629, 8.5197, -1.94857, -0.225439, -1.2742, 0.914569, 6.11893, 9.13666, 
-1.57902, -1.56559, 3.39979, 8.4812, -2.32321, 0.332441, -1.09272, 0.909878, 6.33356, 8.88846, 
-2.70031, -1.15887, 3.20992, 8.4035, -2.5585, 0.924215, -0.877063, 0.935744, 6.53689, 8.49116, 
-3.68968, -0.670025, 3.09858, 8.29292, -2.66425, 1.51868, -0.622097, 0.99307, 6.73097, 7.94967, 
-4.52457, -0.145233, 3.09666, 8.15301, -2.66169, 2.08985, -0.3276, 1.08149, 6.91627, 7.27412, 
-5.21923, 0.379049, 3.22661, 7.97714, -2.57473, 2.63879, 0.0167875, 1.20479, 7.09768, 6.44486, 
-5.74065, 0.819236, 3.4848, 7.76921, -2.43539, 3.13006, 0.394702, 1.35771, 7.2629, 5.50441, 
-6.09992, 1.12008, 3.84181, 7.52994, -2.27396, 3.5592, 0.800804, 1.53757, 7.40412, 4.47326, 
-6.30943, 1.2422, 4.2503, 7.26563, -2.11254, 3.92747, 1.23124, 1.74161, 7.51071, 3.37355, 
-6.37728, 1.16717, 4.6539, 6.99069, -1.96285, 4.2395, 1.68386, 1.96687, 7.56966, 2.22951, 
-6.30433, 0.899696, 4.99727, 6.72721, -1.82667, 4.50137, 2.15771, 2.20972, 7.56623, 1.06854, 
-6.06841, 0.439437, 5.24483, 6.49043, -1.69103, 4.73027, 2.68007, 2.4796, 7.4778, -0.140624, 
-5.66076, -0.147325, 5.34294, 6.32396, -1.55162, 4.91715, 3.22326, 2.75485, 7.2853, -1.29181, 
-5.18457, -0.682884, 5.30439, 6.25234, -1.42137, 5.0462, 3.69209, 2.98095, 7.03336, -2.18023, 
-4.59316, -1.20711, 5.16551, 6.24612, -1.27018, 5.15375, 4.1689, 3.1925, 6.69384, -2.97126, 
-3.85566, -1.70277, 4.92968, 6.30625, -1.07765, 5.24852, 4.67985, 3.38866, 6.23563, -3.6833, 
-2.98647, -2.11075, 4.61444, 6.43223, -0.829262, 5.33115, 5.21734, 3.54599, 5.64681, -4.27343, 
-2.00251, -2.37684, 4.24316, 6.62015, -0.501864, 5.40469, 5.77922, 3.63231, 4.91042, -4.71002, 
-1.0491, -2.44586, 3.88765, 6.83792, -0.113582, 5.46632, 6.29623, 3.60509, 4.11419, -4.94162, 
-0.18547, -2.33332, 3.5802, 7.0677, 0.332429, 5.52092, 6.7456, 3.44561, 3.30917, -4.99609, 
0.551084, -2.0718, 3.33846, 7.29869, 0.829113, 5.57209, 7.10399, 3.14679, 2.55149, -4.9122, 
1.14758, -1.69973, 3.16901, 7.5262, 1.36686, 5.62098, 7.34931, 2.71684, 1.89473, -4.73162, 
1.61111, -1.25288, 3.0722, 7.7497, 1.93442, 5.66492, 7.46283, 2.18026, 1.38215, -4.49197, 
1.96127, -0.759807, 3.0461, 7.97117, 2.51894, 5.69617, 7.43148, 1.57577, 1.04056, -4.22164, 
2.22254, -0.240631, 3.08886, 8.19372, 3.10532, 5.70122, 7.25043, 0.951323, 0.876726, -3.93739, 
2.41867, 0.291888, 3.19966, 8.42062, 3.67494, 5.66126, 6.92564, 0.357016, 0.877378, -3.64467, 
2.55038, 0.754459, 3.34949, 8.62099, 4.1333, 5.57406, 6.54572, -0.0951965, 0.986909, -3.38433, 
2.65834, 1.2191, 3.55073, 8.82694, 4.54379, 5.4231, 6.09327, -0.470266, 1.17076, -3.11143, 
2.74954, 1.68476, 3.80474, 9.03731, 4.88475, 5.19701, 5.59493, -0.754812, 1.40188, -2.82186, 
2.82882, 2.15134, 4.11315, 9.24828, 5.13156, 4.89016, 5.08213, -0.944248, 1.65501, -2.51324, 
2.90374, 2.64849, 4.50206, 9.46446, 5.26108, 4.47963, 4.55859, -1.04513, 1.92492, -2.16478, 
2.97222, 3.1489, 4.95561, 9.65729, 5.22363, 3.99925, 4.09225, -1.05385, 2.17917, -1.79787, 
3.041, 3.68431, 5.50549, 9.80908, 4.97362, 3.45133, 3.69155, -0.97991, 2.42046, -1.39518, 
3.11369, 4.25822, 6.1573, 9.86663, 4.45913, 2.88857, 3.38997, -0.830612, 2.63948, -0.96275, 
3.19598, 4.87444, 6.90395, 9.74768, 3.65539, 2.3904, 3.20363, -0.618254, 2.83138, -0.509729, 
3.29251, 5.51519, 7.68967, 9.36082, 2.62877, 2.05095, 3.12763, -0.367287, 2.99051, -0.0612078, 
3.39254, 6.08454, 8.35143, 8.75374, 1.65157, 1.91562, 3.13036, -0.13584, 3.10434, 0.31381, 
3.51543, 6.67812, 8.95653, 7.84467, 0.668513, 1.91627, 3.18237, 0.102263, 3.20189, 0.68116, 
3.64927, 7.22594, 9.39583, 6.76686, -0.132393, 2.00313, 3.26539, 0.31366, 3.2775, 1.00151, 
3.81135, 7.7891, 9.68597, 5.44804, -0.794768, 2.1306, 3.38121, 0.521275, 3.34461, 1.31685, 
4.00672, 8.36019, 9.76765, 3.93143, -1.26381, 2.2555, 3.52684, 0.724104, 3.40474, 1.62875, 
4.24039, 8.92632, 9.5825, 2.29153, -1.50636, 2.34352, 3.6956, 0.92339, 3.45905, 1.93928, 
4.51695, 9.46775, 9.08137, 0.628557, -1.51939, 2.38013, 3.8773, 1.12197, 3.50845, 2.25079, 
4.7661, 9.85721, 8.44695, -0.617407, -1.38877, 2.37809, 4.02162, 1.27924, 3.54433, 2.49732, 
5.0448, 10.1975, 7.59609, -1.75292, -1.16675, 2.3623, 4.16288, 1.43915, 3.57823, 2.74729, 
5.35302, 10.4683, 6.53832, -2.72921, -0.89432, 2.348, 4.2987, 1.60201, 3.61078, 3.00198, 
5.72629, 10.6591, 5.15671, -3.57641, -0.590228, 2.34945, 4.44206, 1.78482, 3.64607, 3.29059, 
6.15891, 10.7, 3.48567, -4.17561, -0.326058, 2.38008, 4.58999, 1.98216, 3.68435, 3.60993, 
6.64487, 10.5133, 1.58545, -4.44356, -0.172734, 2.44062, 4.7461, 2.19137, 3.72728, 3.96305, 
7.05722, 10.1457, -0.0106002, -4.38326, -0.162614, 2.49979, 4.88026, 2.36424, 3.76615, 4.26931, 
7.46041, 9.56628, -1.53927, -4.09061, -0.247858, 2.55294, 5.02224, 2.53598, 3.80889, 4.58681, 
7.83565, 8.76791, -2.93104, -3.60738, -0.397227, 2.59044, 5.17481, 2.70785, 3.85638, 4.91501, 
8.16083, 7.75676, -4.12766, -2.99089, -0.569043, 2.60893, 5.33903, 2.88182, 3.90937, 5.25219, 
8.4229, 6.48009, -5.13489, -2.2703, -0.729492, 2.61096, 5.52451, 3.07037, 3.97204, 5.61483, 
8.57656, 4.93521, -5.88902, -1.51909, -0.836876, 2.60213, 5.73259, 3.27863, 4.04685, 6.00119, 
8.56805, 3.26622, -6.31644, -0.871385, -0.860606, 2.59219, 5.94841, 3.49683, 4.13045, 6.37895, 
8.36962, 1.55644, -6.44151, -0.38976, -0.806341, 2.58906, 6.16895, 3.72612, 4.22277, 6.7359, 
7.9641, -0.10614, -6.30623, -0.100465, -0.696702, 2.59713, 6.39242, 3.96702, 4.32289, 7.05742, 
7.44316, -1.44269, -6.01996, 0.00124071, -0.579094, 2.6145, 6.58794, 4.18494, 4.41424, 7.2945, 
6.77266, -2.63481, -5.61774, -0.0115006, -0.457931, 2.6416, 6.78595, 4.41129, 4.50744, 7.48152, 
5.88705, -3.73386, -5.09263, -0.119379, -0.334777, 2.68191, 7.00711, 4.66833, 4.60739, 7.61594, 
4.79211, -4.64681, -4.48601, -0.2975, -0.221516, 2.7368, 7.25307, 4.9552, 4.70538, 7.66375, 
3.5101, -5.30256, -3.85215, -0.509526, -0.123854, 2.80764, 7.52996, 5.27289, 4.78713, 7.58764, 
2.12779, -5.64209, -3.26856, -0.713173, -0.044014, 2.89349, 7.83835, 5.61144, 4.82731, 7.35492, 
0.807337, -5.66707, -2.81088, -0.873696, 0.0185135, 2.98873, 8.16525, 5.94256, 4.79647, 6.97122, 
-0.253884, -5.47869, -2.51449, -0.976542, 0.0643208, 3.08028, 8.47312, 6.21919, 4.68906, 6.52046, 
-1.16698, -5.14468, -2.3099, -1.04484, 0.103776, 3.1775, 8.79709, 6.46415, 4.48975, 5.99496, 
-1.91096, -4.71316, -2.17556, -1.08337, 0.138807, 3.27993, 9.13627, 6.65994, 4.18702, 5.43102, 
-2.51408, -4.19183, -2.0828, -1.09644, 0.173043, 3.39463, 9.51232, 6.79142, 3.74539, 4.83409, 
-2.96379, -3.5945, -2.01137, -1.08187, 0.20888, 3.52619, 9.93431, 6.81244, 3.1317, 4.24634, 
-3.2454, -2.93998, -1.93976, -1.03468, 0.249548, 3.67908, 10.4017, 6.64689, 2.33129, 3.74153, 
-3.35218, -2.30988, -1.85544, -0.957953, 0.295122, 3.84145, 10.8548, 6.24606, 1.46395, 3.43074, 
-3.3394, -1.80824, -1.76753, -0.87363, 0.339603, 3.98548, 11.2056, 5.71536, 0.749721, 3.32616, 
-3.25331, -1.32871, -1.66079, -0.77291, 0.392132, 4.13895, 11.5161, 5.00535, 0.0984167, 3.34471, 
-3.10536, -0.871481, -1.5348, -0.658031, 0.454469, 4.30364, 11.7701, 4.12935, -0.443319, 3.45416, 
-2.90368, -0.438263, -1.39054, -0.531492, 0.528046, 4.48142, 11.9514, 3.11377, -0.838732, 3.61465, 
-2.65662, -0.0324353, -1.23016, -0.396002, 0.613947, 4.67405, 12.0445, 1.99598, -1.06398, 3.78727, 
-2.34998, 0.37208, -1.04143, -0.242123, 0.721935, 4.90141, 12.0296, 0.719928, -1.10452, 3.95363, 
-2.02053, 0.735149, -0.841695, -0.0844073, 0.845831, 5.1488, 11.8799, -0.562255, -0.937858, 4.07967, 
-1.68785, 1.05512, -0.635388, 0.0741661, 0.985856, 5.41591, 11.5851, -1.79176, -0.585507, 4.16778, 
-1.53887, 1.18818, -0.539345, 0.146729, 1.05569, 5.54495, 11.399, -2.32539, -0.37067, 4.20076, 
